complexity,loss,score,equation,sympy_format,lambda_format
1,86.41892,0.0,var1_Methylnaphthalene,var1_Methylnaphthalene,PySRFunction(X=>var1_Methylnaphthalene)
3,17.819723,0.7894503778644544,P + 64.78775,P + 64.78775,PySRFunction(X=>P + 64.78775)
5,17.329311,0.013953266149090185,(65.23166 + P) - Propylguaiacol,P - Propylguaiacol + 65.23166,PySRFunction(X=>P - Propylguaiacol + 65.23166)
7,17.205246,0.0035925039875474318,((65.23166 + P) - Propylguaiacol) - Propylguaiacol,P - Propylguaiacol - Propylguaiacol + 65.23166,PySRFunction(X=>P - Propylguaiacol - Propylguaiacol + 65.23166)
9,16.97127,0.006846211460562502,P - (-67.74053 + (var1_Methylnaphthalene / (NH_4 + Naphthalene))),P - (var1_Methylnaphthalene/(NH_4 + Naphthalene) - 67.74053),PySRFunction(X=>P - (var1_Methylnaphthalene/(NH_4 + Naphthalene) - 67.74053))
11,16.804838,0.004927546626366214,((P + 32.964687) + (26.654703 + (0.40573007 / Retene))) + Octacosane,Octacosane + P + 26.654703 + 32.964687 + 0.40573007/Retene,PySRFunction(X=>Octacosane + P + 26.654703 + 32.964687 + 0.40573007/Retene)
13,16.802143,8.019167225331392e-05,((32.964687 + P) + ((26.654703 + Benzobfluoranthene) + (0.40573007 / Retene))) + Octacosane,Benzobfluoranthene + Octacosane + P + 26.654703 + 32.964687 + 0.40573007/Retene,PySRFunction(X=>Benzobfluoranthene + Octacosane + P + 26.654703 + 32.964687 + 0.40573007/Retene)
15,16.742233,0.0017859942811220115,(((24.805925 - PO_4) + Cu) + 41.89998) + (3.8351429 + ((Acenaphthylene - Propylguaiacol) * 4.245439)),Cu - PO_4 + (Acenaphthylene - Propylguaiacol)*4.245439 + 3.8351429 + 24.805925 + 41.89998,PySRFunction(X=>Cu - PO_4 + (Acenaphthylene - Propylguaiacol)*4.245439 + 3.8351429 + 24.805925 + 41.89998)
17,16.04203,0.021361148100879572,(((Cu - PO_4) + (15.051052 * Acenaphthylene)) + (((16.949266 - var35_Dimethoxyphenol) - Propylguaiacol) * 4.0165095)) - -0.5427608,15.051052*Acenaphthylene + Cu - PO_4 + (-Propylguaiacol - var35_Dimethoxyphenol + 16.949266)*4.0165095 - 1*(-0.5427608),PySRFunction(X=>15.051052*Acenaphthylene + Cu - PO_4 + (-Propylguaiacol - var35_Dimethoxyphenol + 16.949266)*4.0165095 - 1*(-0.5427608))
19,16.032055,0.00031099874935157736,(((Cu - PO_4) + (15.051052 * Acenaphthylene)) + (((16.949266 - var35_Dimethoxyphenol) - (Propylguaiacol + Benzoepyrene)) * 4.0165095)) - -1.0881555,15.051052*Acenaphthylene + Cu - PO_4 + (-var35_Dimethoxyphenol - (Benzoepyrene + Propylguaiacol) + 16.949266)*4.0165095 - 1*(-1.0881555),PySRFunction(X=>15.051052*Acenaphthylene + Cu - PO_4 + (-var35_Dimethoxyphenol - (Benzoepyrene + Propylguaiacol) + 16.949266)*4.0165095 - 1*(-1.0881555))
