complexity,loss,score,equation,sympy_format,lambda_format
1,85.73513,0.0,0.8929147,0.892914700000000,PySRFunction(X=>0.892914700000000)
2,84.87943,0.010030881009578163,Vanillin,Vanillin,PySRFunction(X=>Vanillin)
3,22.623602,1.3222380812986572,48.231327 + 35.36095,35.36095 + 48.231327,PySRFunction(X=>35.36095 + 48.231327)
4,21.897497,0.03262135956850032,Silicon + 77.673935,Silicon + 77.673935,PySRFunction(X=>Silicon + 77.673935)
6,20.187489,0.04065464098103541,2.579105 + (Silicon / 0.07854578),Silicon/0.07854578 + 2.579105,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
8,18.031855,0.05646157004298941,(P * (-4.8537683 + 21.579483)) - -41.15482,P*(-4.8537683 + 21.579483) - 1*(-41.15482),PySRFunction(X=>P*(-4.8537683 + 21.579483) - 1*(-41.15482))
10,17.91527,0.0032432470961738986,((14.627339 - (-5.145393 * P)) / 0.3497067) - -1.9413974,(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974),PySRFunction(X=>(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974))
11,17.344204,0.032395034632075256,((P * (-4.8537683 + 21.579483)) - Isoeugenol) - -41.15482,-Isoeugenol + P*(-4.8537683 + 21.579483) - 1*(-41.15482),PySRFunction(X=>-Isoeugenol + P*(-4.8537683 + 21.579483) - 1*(-41.15482))
12,17.254961,0.00515869084770203,((P - (-2.6210535 - Acenaphthylene)) / 0.06791693) - Vanillin,-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693)
13,17.243267,0.0006779478904189589,((Na * 9.258393) - ((-0.81558347 - Acenaphthylene) / 0.033831976)) + 0.4529894,Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
14,17.10944,0.007791390472092292,(((P - (-2.6210535 - Acenaphthylene)) / 0.06791693) - Vanillin) - -0.99980843,-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693 - 1*(-0.99980843),PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693 - 1*(-0.99980843))
15,16.965536,0.008446365774191068,(((15.143714 - 1.8352094) - ((-3.9796484 + Eugenol) * P)) / 0.26965666) + 0.9739589,(-P*(Eugenol - 3.9796484) - 1*1.8352094 + 15.143714)/0.26965666 + 0.9739589,PySRFunction(X=>(-P*(Eugenol - 3.9796484) - 1*1.8352094 + 15.143714)/0.26965666 + 0.9739589)
16,16.857887,0.006365373692452219,((((Benzaanthracene * (0.46317428 / Dibenzofuran)) + Tricosane) / 0.10660604) + 60.240746) - 1.125274,(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746,PySRFunction(X=>(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746)
17,16.837444,0.0012134026823042267,((8.038256 - (((Ethylguaiacol - Acenaphthylene) - Tricosane) + var35_Dimethoxyphenol)) / 0.083551355) + -0.6340154,(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
18,16.611622,0.013502644947110261,(((P - ((-3.3642678 + -1.099277) - Acenaphthylene)) / 0.08238436) - (Vanillin / 0.2689675)) + 0.039015394,-Vanillin/0.2689675 + (P - (-Acenaphthylene - 3.3642678 - 1.099277))/0.08238436 + 0.039015394,PySRFunction(X=>-Vanillin/0.2689675 + (P - (-Acenaphthylene - 3.3642678 - 1.099277))/0.08238436 + 0.039015394)
20,16.404367,0.006277495501406088,(1.2482594 * ((1.2482594 - ((-7.325512 - ((Acenaphthylene + -0.41231453) / Docosane)) * Na)) - -25.268223)) - -2.9921825,1.2482594*(-Na*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 1.2482594 - 1*(-25.268223)) - 1*(-2.9921825),PySRFunction(X=>1.2482594*(-Na*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 1.2482594 - 1*(-25.268223)) - 1*(-2.9921825))
